1344063760252678152 2020-12-30 07:32:26 +0800 <rdp24k> After 12-Year Run, Obama Falls to Donald Trump as Most Admired Man  https://t.co/ihieYwhaNe via @BreitbartNews
1328197787868155904 2020-11-16 12:46:44 +0800 <rdp24k> Michigan Voters Call Into Question More Than One Million Ballots  https://t.co/AJlYZE8gRT
1328196522568261632 2020-11-16 12:41:42 +0800 <rdp24k> Jetliner hits bear on runway in Southeast Alaska, state officials say  https://t.co/WbR5qny6FL
1328196254300573697 2020-11-16 12:40:38 +0800 <rdp24k> Washington treats its own much different than they treat average Americans.  https://t.co/dscKAEQESB
1328187494249197569 2020-11-16 12:05:49 +0800 <rdp24k> Attorney Powell on election legal challenges that remain active in several states  https://t.co/ggo1ZrXiYW
1328154397021507585 2020-11-16 09:54:18 +0800 <rdp24k> Confirmed: Biden Cancer Charity Spent Zero on Cancer Research, Millions on Executives&amp;#8217; Salaries via @WestJournalism  https://t.co/DadkUeeMYr
1328150094709972992 2020-11-16 09:37:13 +0800 <rdp24k> Tiger Woods has worst career hole in massive Masters meltdown  https://t.co/H08BQIL8mq via @nypostsports
1328143820274495489 2020-11-16 09:12:17 +0800 <rdp24k> Goodman: Warnock Can’t Distance Himself From ‘God Damn America’ Sermon  https://t.co/PKkSgtn3As
1328143037298569216 2020-11-16 09:09:10 +0800 <rdp24k> "This is ridiculous and an insult" Susan Rice pours cold water on rumors of Hillary as Biden’s UN Ambassador  https://t.co/jxPMGSp37g
1328142524272287745 2020-11-16 09:07:08 +0800 <rdp24k> NASCAR suspends Josh Reaume indefinitely for Snapchat post of Toaster Strudel  https://t.co/ZSZwLJ4rhK
1328141567232716801 2020-11-16 09:03:19 +0800 <rdp24k> CNN Reportedly For Sale After Hitting Peak From Hating Trump According to Fox Business  https://t.co/Nkl3YX5u1A
1328140914133512193 2020-11-16 09:00:44 +0800 <rdp24k> Joe Biden’s Top Aide Funneled $3M to Hunter Biden-Linked Firm  https://t.co/T022lVlCYm via @LifeZette
1328140196462940161 2020-11-16 08:57:53 +0800 <rdp24k> Darrell Issa: Trump on par with Lincoln, Reagan with value added to the Republican Party  https://t.co/LSTi09aP9C #FoxNews
1328139621956456449 2020-11-16 08:55:36 +0800 <rdp24k> House Dems' backslide 'upsetting' for AOC, while Pelosi claims 'credit' for keeping majority  https://t.co/jTcutGwZhG #FoxNews
1328137974371012611 2020-11-16 08:49:03 +0800 <rdp24k> AOC 'upset' about Dems losing House majority — even though it didn't happen  https://t.co/NEFqiRm3Wz via @nypost
1328109950158184448 2020-11-16 06:57:41 +0800 <rdp24k> Nolte: Through Your Cable TV Package, You‘re Paying Fox News to Laugh at You  https://t.co/OPjKn9jBXL via @BreitbartNews
1328109809812561920 2020-11-16 06:57:08 +0800 <rdp24k> Georgia Officials Warn Against Moving to State to Vote in Senate Runoffs  https://t.co/ErOKGVAQbz
1328109629923074055 2020-11-16 06:56:25 +0800 <rdp24k> Tax filings reveal Biden cancer charity spent millions on salaries, zero on research  https://t.co/cy6QSqAS2R #FoxBusiness
1328060740931084289 2020-11-16 03:42:09 +0800 <rdp24k> President Trump Has Motorcade Take Detour To Visit Million MAGA March  https://t.co/XSztRulWng
1328060570499747841 2020-11-16 03:41:28 +0800 <rdp24k> Confirmed: Biden Cancer Initiative Spent on Salaries -- and Little Else  https://t.co/kL5wSkXAct via @BreitbartNews
1328059104414326792 2020-11-16 03:35:39 +0800 <rdp24k> Poll Data: Stunning Percentage of Registered Voters Think Biden Is Not Legitimate Winner via @WestJournalism  https://t.co/yer0qOoUCr
1328058839313362946 2020-11-16 03:34:36 +0800 <rdp24k> Megyn Kelly Bashes Former Fox Colleague Neil Cavuto for Cutting Off Trump Campaign Presser: He's 'Not My Daddy'  https://t.co/VhcYSAqtdv via @mediaite
1328056920297582592 2020-11-16 03:26:58 +0800 <rdp24k> Pelosi refuses to take blame for Dem election losses: 'I accept credit for winning the majority'  https://t.co/cxpr1HbVMN #FoxNews
1328056678634430464 2020-11-16 03:26:00 +0800 <rdp24k> Alan Dershowitz to Newsmax TV: Trump Seeks to Deny Biden 270 to Put Election in House |  https://t.co/dHcc2lLYnH  https://t.co/9GCDQkSsBc via @Newsmax
1328056499369816064 2020-11-16 03:25:18 +0800 <rdp24k> California Judge Finds Newsom Lacked Authority for Mail Ballot Order  https://t.co/D4if3Iu0TS
1328052503099924481 2020-11-16 03:09:25 +0800 <rdp24k> George Soros Looms Large Over Biden Transition  https://t.co/DrkTivHTTD
1328052280856338433 2020-11-16 03:08:32 +0800 <rdp24k> Was Election Software Rigged? Sidney Powell Lays Out the Trump Team's Findings.  https://t.co/Ait7Ms0Edd
1328052204347985926 2020-11-16 03:08:14 +0800 <rdp24k>  https://t.co/wCBTSzl0iQ
1328014343229804544 2020-11-16 00:37:47 +0800 <rdp24k> Rush Limbaugh Drops Hammer On Fox News, Accuses Them Of Turning On Their Base  https://t.co/mr9f76TTyO
1328003655719587842 2020-11-15 23:55:19 +0800 <rdp24k> ABC's @danabrams gets all worried that Trump could 'steal this election'  https://t.co/xNwLt62YUN
1328003029493293056 2020-11-15 23:52:49 +0800 <rdp24k> Fox News' Sandra Smith, in off-camera clip, reacts to guest's election comment: 'What is happening?'  https://t.co/IGd5JEcjZx via @usatoday
1328002125562060801 2020-11-15 23:49:14 +0800 <rdp24k> Arizona Rep. Points Out That the Number of Potential NON-CITIZEN Voters is Higher Than Biden’s Lead in the State  https://t.co/U6HfoRyPl3 via @spectatordaily
1328000217875148800 2020-11-15 23:41:39 +0800 <rdp24k> DC MAGA March: Trump Visits Large Crowds, Antifa/BLM Attack [UPDATE]  https://t.co/zmDsvuUXna
1328000086375280640 2020-11-15 23:41:08 +0800 <rdp24k> BLM, Antifa Explode in Violence After Tens of Thousands of Trump Supporters March in D.C.   https://t.co/94dhTOeXRp
1327999444923670535 2020-11-15 23:38:35 +0800 <rdp24k> Democratic senators warned of potential 'vote switching' by Dominion voting machines prior to 2020 election  https://t.co/shk7xEeNIy
1327998684336959489 2020-11-15 23:35:34 +0800 <rdp24k> AT&amp;T reportedly looking to sell CNN after 'hit' from 'hating Trump': Gasparino  https://t.co/cdvHiscqbs #FoxNews
1327996944434737155 2020-11-15 23:28:39 +0800 <rdp24k> Twitter flags Nikki Haley for saying obviously true things  https://t.co/qUy9N0d1fv
1327996780542382081 2020-11-15 23:28:00 +0800 <rdp24k> Ronna McDaniel Presents 131 Affidavits, 2,800 Incident Reports of Alleged Voter Fraud in MI: Media Still Demands 'Evidence'  https://t.co/PwAtdp17rz
1327996357613936653 2020-11-15 23:26:19 +0800 <rdp24k> Tax filings reveal Biden cancer charity spent millions on salaries, zero on research  https://t.co/ZaRfnxusTw via @nypost
1327801008861351936 2020-11-15 10:30:04 +0800 <rdp24k> After attacking them earlier in the streets, Antifa and BLM now harassing Trump supporters at restaurants and hotels in DC  https://t.co/ToJwme3xdP via @twitchyteam
1327791760450457601 2020-11-15 09:53:19 +0800 <rdp24k> Gavin Newsom responds after getting busted attending large dinner party against his own advice  https://t.co/zfhRf9q19Z
1327778602998489090 2020-11-15 09:01:02 +0800 <rdp24k> Mollie Hemingway shreds WaPo’s ‘absurd and malicious headline’ about Trump supporters marching in DC  https://t.co/8gjZ05F1VW via @twitchyteam
1327749966937382914 2020-11-15 07:07:15 +0800 <rdp24k> Dr. Fauci to Americans: Now Is the Time ‘To Do What You’re Told’  https://t.co/5tyhvrhKtx
1327748155132309515 2020-11-15 07:00:03 +0800 <rdp24k> At Least One Election Official Steps Forward with Voter Fraud Concerns  https://t.co/16HmvBGPYk
1327745259288350720 2020-11-15 06:48:32 +0800 <rdp24k> Atlanta attorney backing Trump sues to stop Georgia election results  https://t.co/SOyql2VyaJ
1327742042659762178 2020-11-15 06:35:45 +0800 <rdp24k> Law Firm Targeted by Cancel Culture Will No Longer Represent the Trump Campaign  https://t.co/LrFedCOaLc
1327741284816220164 2020-11-15 06:32:45 +0800 <rdp24k> California judge rules Gov. Gavin Newsom overstepped authority with mail ballot order  https://t.co/YGlUjKxoE8 #FoxNews
1327741050434318336 2020-11-15 06:31:49 +0800 <rdp24k> Young Kim flips another seat in California, GOP now +8 in the House  https://t.co/S9UeeFdwL3
1327709814538055680 2020-11-15 04:27:42 +0800 <rdp24k> Sen. Rand Paul claims Dr. Fauci ‘tends to gloss over the science’  https://t.co/9XeB4HMK0E #FoxNews
1327709011228188673 2020-11-15 04:24:30 +0800 <rdp24k> Pennsylvania, Michigan, Wisconsin: Here's an Update on Team Trump's Lawsuits and Recounts  https://t.co/3aDrTmB4kX
1327707620669526018 2020-11-15 04:18:59 +0800 <rdp24k> ‘Something Extremely Bogus Is Going On’ — Elon Musk Tests Both Positive And Negative For COVID-19 On Eve Of SpaceX Launch  https://t.co/dbd3GGvzlp via @dailycaller
1327706616775499780 2020-11-15 04:14:59 +0800 <rdp24k> Thousands of Pro-Trump supporters descend on DC for 'Million MAGA March' near White House  https://t.co/MAUvyL7FkN #FoxNews
1327466395437821952 2020-11-14 12:20:26 +0800 <rdp24k> Justice Samuel Alito rightly slams five Democratic senators for "bullying" the Supreme Court.  https://t.co/zFuMzA2MQV via @reason
1327440118462943232 2020-11-14 10:36:01 +0800 <rdp24k> Shots fired at Asheville McDonald's drive-through window  https://t.co/3kiiDdgEez
1327432517008429056 2020-11-14 10:05:49 +0800 <rdp24k> Alito: Senators’ Threats In 2A Case “Affront To The Constitution”  https://t.co/IdvqMfxbVF via @BearingArmsCom
1327420296253595648 2020-11-14 09:17:15 +0800 <rdp24k> Sen. John Kennedy Rebukes Nancy Pelosi: ‘She’s Drunk, No Way That Proposal Passes Now’  https://t.co/86zD7r7FSw
1327419778882035712 2020-11-14 09:15:12 +0800 <rdp24k> Pelosi Defends Holding Large Dinner for Incoming Members: ‘It’s Very Spaced‘  https://t.co/4WzcS3RSH5 via @BreitbartNews
1327418658994462722 2020-11-14 09:10:45 +0800 <rdp24k> Elizabeth Warren calls on Biden to cancel billions of dollars in student debt without help from C...  https://t.co/jK1dDr2tyQ via @YahooNews
1327418541923065858 2020-11-14 09:10:17 +0800 <rdp24k> Chris Wallace pushes back on Fox reporter's claim that Trump is winning despite losing  https://t.co/BbqrgAhrEB
1327416651390783489 2020-11-14 09:02:46 +0800 <rdp24k> MSNBC’s Joy Reid Doesn’t Know What “538” Represents  https://t.co/XIwz8XKe1M
1327416041559953409 2020-11-14 09:00:21 +0800 <rdp24k> News anchor suspended for asking why 2020 'took' Trebek, not McConnell  https://t.co/tLy26Dq06o via @nypost
1327413636105707522 2020-11-14 08:50:47 +0800 <rdp24k> Barrasso: ‘It Is Fraud to Have People Move to Georgia, Register to Vote, Vote, Then Leave’  https://t.co/Rj7bxhXRLT
1327401758759538690 2020-11-14 08:03:35 +0800 <rdp24k> Chicago Mayor Goes After Weddings and Funerals But Defends Massive Election Party  https://t.co/JHEnjXTXl6
1327372954284519424 2020-11-14 06:09:08 +0800 <rdp24k> Max Rose, moderate Democrat, concedes to Republican challenger in NY's 11th district  https://t.co/7ncxyY1eTi #FoxNews
1327371449976426496 2020-11-14 06:03:09 +0800 <rdp24k> MSNBC's Joy Reid is the wrongest person on television  https://t.co/CqXu97hlQl via @nypost
1327370842418843662 2020-11-14 06:00:44 +0800 <rdp24k> Republican House Candidate Pulls Ahead in Iowa After Audit Uncovers 'Error'   https://t.co/D2Lc1ImYeF
1327369826621415435 2020-11-14 05:56:42 +0800 <rdp24k> Former Dem Adviser Regrets Voting For Biden After Hearing His Shutdown Stance « Tammy Bruce  https://t.co/CsL0yh7naC
1327368465141936128 2020-11-14 05:51:18 +0800 <rdp24k> Does Pelosi Have the Votes to Remain Speaker? Minority Leader McCarthy Says Probably Not  https://t.co/XCgfX0cTCf
1327367722758496256 2020-11-14 05:48:21 +0800 <rdp24k> John Legend calls out Mark Cuban for urging people to give money to food banks over Georgia Senate run-offs  https://t.co/CMx3RvwjWG #FoxNews
1327367404356296706 2020-11-14 05:47:05 +0800 <rdp24k> Trump Accountability Project Claims it’s Calling off the Purge… For Now  https://t.co/ppvaL13hNU
1327354010043637761 2020-11-14 04:53:51 +0800 <rdp24k> NYT Retracts Call for House Democrat as GOP Challenger Comes Roaring Back Into Race via @WestJournalism  https://t.co/LVQGx5IHxO
1327352151681732610 2020-11-14 04:46:28 +0800 <rdp24k> Candace Owens Knocks Obama Off High Horse For Trashing Trump and GOP: "Absolutely Despicable"  https://t.co/upJ3BW3Cr7
1327347782072627205 2020-11-14 04:29:06 +0800 <rdp24k> California Set to Reopen Strip Clubs Before Churches  https://t.co/0a6vj9Tmr4
1327316049612697605 2020-11-14 02:23:01 +0800 <rdp24k> CA Judge Orders San Diego to Open Strip Clubs Based on First Amendment, But Churches Still Closed  https://t.co/HIwT2QGZTf
1327313945049313280 2020-11-14 02:14:39 +0800 <rdp24k> George Stephanopoulos Wants to Be the Next Host of 'Jeopardy!'  https://t.co/ogZOOMIfvp
1327313696721395723 2020-11-14 02:13:40 +0800 <rdp24k>  https://t.co/MsnaCFGKql
1327311520775217154 2020-11-14 02:05:01 +0800 <rdp24k> Centrist Dem Elissa Slotkin: I won’t vote for Pelosi for Speaker; Update: Pelosi won’t take blame for House losses  https://t.co/MdZ8NNc9ag
1327309421148581891 2020-11-14 01:56:40 +0800 <rdp24k> Progressives slam Nancy Pelosi's ice cream stunt in election postmortem  https://t.co/Nb9wkthSjf via @nypost  https://t.co/n68WdyJHkV
1327308690869850115 2020-11-14 01:53:46 +0800 <rdp24k>  https://t.co/OBzNcUxJNM
1327308133610434563 2020-11-14 01:51:33 +0800 <rdp24k>  https://t.co/0g7JUPdFUg
1327306882613186560 2020-11-14 01:46:35 +0800 <rdp24k> A.F. Branco Cartoon - Slip Sliding Away  https://t.co/tJZTHPv9qy via @afbranco
1327108981031116800 2020-11-13 12:40:12 +0800 <rdp24k>  https://t.co/iQQDDxQt54
1327106365362475019 2020-11-13 12:29:48 +0800 <rdp24k> BOOM: MAJOR Advertiser DROPPED THE NFL- Black Lives Matter Furious!  https://t.co/nNPjxN65uq via @AFF_PATRIOTS
1327077765800222722 2020-11-13 10:36:09 +0800 <rdp24k> Fox News Gets Pummeled in the Ratings…MSNBC and CNN Beat Them Badly  https://t.co/omhJjYdKvQ via @WayneDupreeShow
1327073340809469952 2020-11-13 10:18:34 +0800 <rdp24k> FEC Chair Drops the Hammer: The Results Are 'Illegitimate' -  https://t.co/7DyosmEgQa ✅ Via - @NeonNettle #NeonNettle
1327067779841798150 2020-11-13 09:56:29 +0800 <rdp24k> A.F. Branco Cartoon - Time to Audit  https://t.co/hlyhNteaEd via @afbranco
1327034285023514624 2020-11-13 07:43:23 +0800 <rdp24k> As Recounts and Court Cases Mount 70 Percent of Republicans Have Concluded the Election Was Fraudulent  https://t.co/clDnfrZQ5X
1327032941306933248 2020-11-13 07:38:02 +0800 <rdp24k> Nolte: Fox News Retracts False House Race Projection -- 8 Days Later!  https://t.co/9C84t689p1 via @BreitbartNews
1326984320662298636 2020-11-13 04:24:50 +0800 <rdp24k> BREAKING: PA court makes ruling in favour of the Trump campaign  https://t.co/wfh5F27yHi via @RebelNewsOnline
1326974525880356866 2020-11-13 03:45:55 +0800 <rdp24k>  https://t.co/BIt3w0vMbp
1326953397552091142 2020-11-13 02:21:58 +0800 <rdp24k>  https://t.co/DLoQDl0alR
1326951985652912133 2020-11-13 02:16:21 +0800 <rdp24k> Trump campaign says new lawsuit seeks to stop certification of Michigan election results  https://t.co/UgLWHxVhoI via @freep
1326950070877556737 2020-11-13 02:08:45 +0800 <rdp24k> The left's lunatic attack on AG Bill Barr over vote-fraud probes  https://t.co/p6cKDQhwVS via @nypost
1326933107732254720 2020-11-13 01:01:20 +0800 <rdp24k> New York Dems Leader Rips AOC, Blames Her For Dem Election Debacle: "She couldn’t find a Republican in her district with binoculars"  https://t.co/oDUZRWdqgH
1326928233678467082 2020-11-13 00:41:58 +0800 <rdp24k> White House press secretary: Trump will break his post-election silence ‘at the right moment’  https://t.co/jtNj4TNSia
1326695900975161345 2020-11-12 09:18:46 +0800 <rdp24k> Current Election Update: Trump Ahead with Most States, Most EC Votes and Most Legitimate Votes In History - Biden Committing Greatest Fraud Ever  https://t.co/o60lyv0Zan via @gatewaypundit
1326695436317560833 2020-11-12 09:16:55 +0800 <rdp24k>  https://t.co/Rz47z9Hqxr
1326694383396282368 2020-11-12 09:12:44 +0800 <rdp24k> GOP Senator: Nothing to Worry About Unless You’re a Taxpayer, Parent, Cop, Gun Owner, Person of Faith, or Unborn Baby  https://t.co/n7p6LVcttw
1326677935630266369 2020-11-12 08:07:22 +0800 <rdp24k>  https://t.co/ZBj4dAvrUU
1326672554615037952 2020-11-12 07:46:00 +0800 <rdp24k> Brit Hume shares Time Mag covers from 2017 vs. this week and nukes their push for ‘healing’  https://t.co/FjdOlhRaCz via @twitchyteam
1326604046959071232 2020-11-12 03:13:46 +0800 <rdp24k> De Blasio’s Daughter in Verbal Slip Up, Claims Biden “Was Able to Steal” Election -  https://t.co/jw6A8tKQYr
1326528719016648704 2020-11-11 22:14:26 +0800 <rdp24k> Texas Lt. Gov Dan Patrick Puts His Money Where His Mouth Is When It Comes to Voter Fraud  https://t.co/QIk9RCZmhL
1326527935151546369 2020-11-11 22:11:20 +0800 <rdp24k> The fast-falling New York Times has gone mad  https://t.co/2roZK8U5ZV via @nypost
1326398234080710657 2020-11-11 13:35:56 +0800 <rdp24k> Current Actual Election Result Update: President Trump Leading In Electoral College With More Paths to Victory Than Biden  https://t.co/OP8zsscwrv via @gatewaypundit
1326394757237641216 2020-11-11 13:22:08 +0800 <rdp24k> Georgia GOP Senators Call on GA Secretary of State to Resign  https://t.co/XCKgkKVhZN
1326394598139301894 2020-11-11 13:21:30 +0800 <rdp24k> Kevin McCarthy Says Pelosi Will Not Be Speaker, Says Nancy Won’t Have Votes After GOP House Gains  https://t.co/bozdOtKuOO
1326317926606049280 2020-11-11 08:16:50 +0800 <rdp24k> Michigan Sen. Patrick Colbeck Gives Sworn Testimony: "We Got Visual Confirmation" Routers and WiFi Connectors Used Throughout TCF Center During Ballot Counting (VIDEO)  https://t.co/IZavPLeCEK via @gatewaypundit
1326238313213272069 2020-11-11 03:00:28 +0800 <rdp24k> Republicans say thousands in Wisconsin may have circumvented voter ID requirement  https://t.co/o0S929kvAQ
1326219523373010945 2020-11-11 01:45:48 +0800 <rdp24k>  https://t.co/DhGkCbIEUb
1326200071692689413 2020-11-11 00:28:31 +0800 <rdp24k> MASSIVE BREAKING NEWS IN GEORGIA – 132,000 Ballots in THIS Georgia County Have Been Identified Which Are Likely Ineligible  https://t.co/JbMTdz0PZ6 via @AFF_PATRIOTS
1326197266764468227 2020-11-11 00:17:22 +0800 <rdp24k> Police: Wanted suspect attempted to climb into drive-thru window, attack employee  https://t.co/4O8AXfdoHx
1326172391660253184 2020-11-10 22:38:31 +0800 <rdp24k> Attorney Sidney Powell Drops Massive Bomb: “We’ve Identified 450,000 Ballots That Miraculously Only Have a Vote For Joe Biden”  https://t.co/oXBgRI0Ha1 via @pamelageller
1326172219257589760 2020-11-10 22:37:50 +0800 <rdp24k> Michelle Obama Attacks 71 Million Trump Voters For ‘Supporting Lies, Hate, Chaos And Division’  https://t.co/EmJx1I1KLO via @dailycaller
1326171951665176579 2020-11-10 22:36:47 +0800 <rdp24k> Kayleigh shares video of Biden supporters celebrating, asks "Where is Joe Biden calling on the massive Super Spreader events held in his name to end?"  https://t.co/aphnAGS48T
